0.00187863385091225,0.00525169182338292,0.0185411899869656,0.0773630588961813
0.00216081133116042,0.00679551790307631,0.0107427912336648,0.0954674630664787
0.00355757154645531,0.0131336806463427,0.060237341146717,0.237724784300793
0.000650848947286509,0.00303603535590957,0.0119298765284448,0.0894700002220561
0.00164398099947327,0.00619907304220302,0.0207256576238368,0.235942005470626
0.00246788508395035,0.00828290892960393,0.0271852703121507,0.160181756500178
0.00104826709912631,0.00432017989564981,0.0100718802919468,0.0454975044201706
0.00229672805029768,0.00655620942592972,0.0244790704582352,0.166334705655482
0.00249273122925686,0.00900964651257929,0.0324735701178973,0.178336560662913
0.00130234190558021,0.00731470904164677,0.028854820725563,0.0720829425066531
0.00135982762970377,0.00592628509526438,0.0252177249120775,0.0953794099363487
0.00218317624305797,0.00987193882171056,0.0294393859248734,0.0922380751508207
0.00166024889467042,0.00775032399814712,0.0353877841163088,0.206837136431909
0.0043343858779199,0.0206732162843171,0.0675971666559576,0.189601360808827
0.00346291048420522,0.0131247065970905,0.0334610337927135,0.188151580029106
0.00248272924063375,0.0108527955860955,0.0250114144128206,0.20527781277636
0.00225222549927295,0.00742980227362544,0.0215833521527502,0.311122334083968
0.00430349973798627,0.0178180093840554,0.0416597042811624,0.101582513129632
0.00157825479071505,0.00874140525407618,0.0283455937597292,0.113092813557491
0.000690788950394428,0.00338702888499709,0.0112598143474112,0.0525248295185063
0.00213911970339531,0.0125895011577857,0.0464237477361316,0.212463596834837
0.000967528117158167,0.00525913144106305,0.0185635996272557,0.109776984948076
0.00157173302193181,0.00634585925690034,0.0188908406473516,0.0649572470562672
0.00194140036320345,0.00993902397948787,0.0294225557214221,0.141488978585956
0.00160071472542889,0.00641538506183892,0.016934333179881,0.0886613711594881
0.00205676638892438,0.0031759819600401,0.0194499405256296,0.0565471201976733
0.00203489391808409,0.00876388990942267,0.0203375416272413,0.0837839752237599
0.00306797837417516,0.0101423669777807,0.0309979107268585,0.129493875002971
0.00184724551551696,0.00778422656427491,0.0254505482558818,0.104946914340439
0.00268396084818789,0.00830137384406449,0.0452634603339472,0.188562805999506
0.00232957229225406,0.00819305102467993,0.0343660010439839,0.129535861193109
0.00194513317422906,0.00714490277006252,0.0404629221782065,0.160105052435146
0.00208394156300873,0.0131812671300748,0.0155398659987509,0.102418122068477
0.00126873998772847,0.00641464081904797,0.0256474633467221,0.0822981238820528
0.00107028493667816,0.0050655183229158,0.0154677799941521,0.126760071763323
0.00153595417914731,0.0069236281711107,0.0200226421523078,0.053237655906698
0.00176512239883397,0.00811227289276673,0.0255661030747749,0.116292430957663
0.000915091127590806,0.00655544050158952,0.0182987395744192,0.110018360652937
